Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-101526,D,Bradford,Normal,Male,Dairy & Eggs,6.35,2,0.64,13.34,22/09/2025,10:08:49,Debit Card,12.7,0.08,1.02,7.6
INV-101527,A,Manchester,Member,Male,Baby Products,40.68,4,8.14,170.86,08/05/2025,15:09:40,Credit Card,162.72,0.16,26.04,7.4
INV-101528,C,Leeds,Member,Female,Baby Products,33.13,2,3.31,69.57,24/07/2025,09:07:59,Debit Card,66.26,0.16,10.6,7.3
INV-101529,C,Leeds,Member,Female,Personal Care,23.47,8,9.39,197.15,11/10/2025,16:47:15,Mobile Wallet,187.76,0.2,37.55,6.8
INV-101530,B,Salford,Normal,Male,Baby Products,6.75,6,2.02,42.52,10/06/2025,20:38:33,Debit Card,40.5,0.16,6.48,6.6
INV-101531,C,Leeds,Member,Female,Personal Care,12.14,1,0.61,12.75,21/10/2025,19:47:07,Mobile Wallet,12.14,0.2,2.43,9.9
INV-101532,C,Leeds,Member,Female,Bakery,10.39,5,2.6,54.55,16/12/2025,19:11:46,Mobile Wallet,51.95,0.1,5.2,7.2
INV-101533,B,Salford,Member,Male,Household,10.62,2,1.06,22.3,13/04/2025,10:50:41,Mobile Wallet,21.24,0.18,3.82,5.3
INV-101534,B,Salford,Member,Female,Household,21.81,6,6.54,137.4,16/05/2025,12:11:17,Mobile Wallet,130.86,0.18,23.55,7.4
INV-101535,B,Salford,Normal,Female,Health & Wellness,25.69,10,12.84,269.74,14/04/2025,13:37:32,Debit Card,256.9,0.22,56.52,7.2
INV-101536,B,Salford,Member,Male,Fresh Produce,6.66,8,2.66,55.94,21/03/2025,12:20:19,Debit Card,53.28,0.09,4.8,6.4
INV-101537,A,Manchester,Member,Female,Personal Care,25.22,3,3.78,79.44,10/02/2025,11:03:22,Credit Card,75.66,0.2,15.13,6.9
INV-101538,D,Bradford,Member,Female,Health & Wellness,3.04,4,0.61,12.77,05/10/2025,17:49:19,Mobile Wallet,12.16,0.22,2.68,7.2
INV-101539,A,Manchester,Member,Male,Dairy & Eggs,3.49,2,0.35,7.33,10/07/2025,15:49:45,Credit Card,6.98,0.08,0.56,7.4
INV-101540,C,Leeds,Member,Male,Frozen Foods,14.36,7,5.03,105.55,22/10/2025,15:25:53,Debit Card,100.52,0.11,11.06,5.5
INV-101541,C,Leeds,Normal,Male,Household,15.93,6,4.78,100.36,04/04/2025,13:18:53,Credit Card,95.58,0.18,17.2,5.1
INV-101542,C,Leeds,Member,Male,Health & Wellness,16.45,1,0.82,17.27,24/04/2025,18:38:21,Credit Card,16.45,0.22,3.62,6.6
INV-101543,B,Salford,Member,Female,Bakery,2.93,3,0.44,9.23,27/09/2025,12:04:01,Cash,8.79,0.1,0.88,6.7
INV-101544,D,Bradford,Normal,Male,Beverages,10.17,2,1.02,21.36,04/10/2025,20:24:19,Debit Card,20.34,0.12,2.44,7.8
INV-101545,A,Manchester,Member,Male,Household,9.51,6,2.85,59.91,21/07/2025,20:29:46,Debit Card,57.06,0.18,10.27,7.4
INV-101546,B,Salford,Member,Male,Snacks,1.73,9,0.78,16.35,03/03/2025,21:56:58,Credit Card,15.57,0.15,2.34,8.6
INV-101547,D,Bradford,Member,Male,Frozen Foods,2.85,10,1.43,29.93,19/12/2025,19:46:13,Debit Card,28.5,0.11,3.14,6.8
INV-101548,A,Manchester,Normal,Female,Frozen Foods,7.12,10,3.56,74.76,12/12/2025,21:20:46,Mobile Wallet,71.2,0.11,7.83,5.9
INV-101549,B,Salford,Normal,Male,Baby Products,24.59,3,3.69,77.46,25/10/2025,12:39:44,Credit Card,73.77,0.16,11.8,5.1
INV-101550,A,Manchester,Member,Male,Beverages,15.07,7,5.27,110.76,05/07/2025,17:05:29,Debit Card,105.49,0.12,12.66,8.2
INV-101551,C,Leeds,Member,Female,Personal Care,2.4,7,0.84,17.64,08/10/2025,16:19:14,Credit Card,16.8,0.2,3.36,6.5
INV-101552,C,Leeds,Member,Female,Baby Products,28.01,5,7.0,147.05,18/05/2025,16:33:37,Mobile Wallet,140.05,0.16,22.41,8.0
INV-101553,D,Bradford,Normal,Male,Beverages,13.66,4,2.73,57.37,07/07/2025,11:13:56,Mobile Wallet,54.64,0.12,6.56,5.5
INV-101554,B,Salford,Member,Male,Personal Care,4.84,1,0.24,5.08,06/08/2025,14:44:12,Debit Card,4.84,0.2,0.97,4.5
INV-101555,B,Salford,Member,Male,Frozen Foods,3.29,4,0.66,13.82,25/12/2025,20:50:31,Mobile Wallet,13.16,0.11,1.45,8.0
INV-101556,C,Leeds,Normal,Male,Personal Care,14.83,6,4.45,93.43,25/07/2025,15:30:25,Credit Card,88.98,0.2,17.8,6.5
INV-101557,C,Leeds,Member,Male,Snacks,3.07,5,0.77,16.12,03/04/2025,13:02:37,Debit Card,15.35,0.15,2.3,9.3
INV-101558,B,Salford,Member,Female,Beverages,12.18,5,3.04,63.94,21/02/2025,19:13:21,Debit Card,60.9,0.12,7.31,6.4
INV-101559,C,Leeds,Member,Female,Personal Care,18.6,6,5.58,117.18,12/10/2025,16:00:51,Mobile Wallet,111.6,0.2,22.32,7.7
INV-101560,D,Bradford,Member,Male,Personal Care,15.67,7,5.48,115.17,11/04/2025,20:34:35,Mobile Wallet,109.69,0.2,21.94,5.9
INV-101561,B,Salford,Member,Female,Fresh Produce,8.04,1,0.4,8.44,31/08/2025,13:31:12,Credit Card,8.04,0.09,0.72,5.9
INV-101562,A,Manchester,Member,Female,Frozen Foods,5.68,8,2.27,47.71,04/08/2025,14:40:08,Debit Card,45.44,0.11,5.0,8.8
INV-101563,D,Bradford,Normal,Female,Fresh Produce,3.72,6,1.12,23.44,19/11/2025,12:39:25,Cash,22.32,0.09,2.01,5.4
INV-101564,C,Leeds,Member,Male,Health & Wellness,4.7,1,0.24,4.94,03/06/2025,19:11:50,Mobile Wallet,4.7,0.22,1.03,6.9
INV-101565,C,Leeds,Member,Female,Dairy & Eggs,2.97,5,0.74,15.59,23/07/2025,17:28:21,Debit Card,14.85,0.08,1.19,7.6
INV-101566,A,Manchester,Member,Female,Fresh Produce,2.66,4,0.53,11.17,31/01/2025,16:37:56,Credit Card,10.64,0.09,0.96,6.8
INV-101567,B,Salford,Normal,Male,Snacks,1.42,9,0.64,13.42,01/09/2025,12:34:47,Cash,12.78,0.15,1.92,6.0
INV-101568,A,Manchester,Member,Male,Snacks,4.08,10,2.04,42.84,21/06/2025,11:45:14,Debit Card,40.8,0.15,6.12,9.0
INV-101569,C,Leeds,Normal,Male,Snacks,4.01,7,1.4,29.47,04/07/2025,12:44:19,Cash,28.07,0.15,4.21,4.7
INV-101570,C,Leeds,Member,Male,Bakery,7.22,1,0.36,7.58,11/01/2025,09:17:34,Debit Card,7.22,0.1,0.72,6.8
INV-101571,D,Bradford,Normal,Female,Snacks,2.42,6,0.73,15.25,29/06/2025,10:53:16,Credit Card,14.52,0.15,2.18,6.8
INV-101572,B,Salford,Normal,Female,Fresh Produce,6.75,1,0.34,7.09,26/05/2025,16:04:03,Mobile Wallet,6.75,0.09,0.61,8.7
INV-101573,C,Leeds,Member,Male,Fresh Produce,7.88,3,1.18,24.82,11/12/2025,13:31:22,Credit Card,23.64,0.09,2.13,6.8
INV-101574,D,Bradford,Member,Male,Bakery,8.64,4,1.73,36.29,10/02/2025,20:04:42,Debit Card,34.56,0.1,3.46,8.6
INV-101575,D,Bradford,Member,Male,Baby Products,22.75,1,1.14,23.89,26/08/2025,08:14:30,Credit Card,22.75,0.16,3.64,7.4
INV-101576,B,Salford,Normal,Female,Fresh Produce,3.1,1,0.16,3.26,24/11/2025,19:51:13,Debit Card,3.1,0.09,0.28,6.1
INV-101577,C,Leeds,Member,Male,Beverages,10.51,5,2.63,55.18,20/11/2025,18:23:18,Debit Card,52.55,0.12,6.31,7.2
INV-101578,D,Bradford,Normal,Female,Fresh Produce,3.93,2,0.39,8.25,10/02/2025,16:02:28,Mobile Wallet,7.86,0.09,0.71,6.2
INV-101579,B,Salford,Member,Male,Dairy & Eggs,2.27,10,1.14,23.84,27/04/2025,15:25:53,Debit Card,22.7,0.08,1.82,8.1
INV-101580,C,Leeds,Normal,Male,Beverages,0.77,1,0.04,0.81,01/12/2025,17:13:58,Credit Card,0.77,0.12,0.09,4.1
INV-101581,C,Leeds,Member,Male,Fresh Produce,2.88,5,0.72,15.12,06/11/2025,12:53:00,Debit Card,14.4,0.09,1.3,6.0
INV-101582,D,Bradford,Member,Male,Household,9.88,2,0.99,20.75,16/08/2025,15:13:36,Credit Card,19.76,0.18,3.56,6.3
INV-101583,C,Leeds,Normal,Male,Snacks,1.2,5,0.3,6.3,31/07/2025,16:22:30,Debit Card,6.0,0.15,0.9,7.1
INV-101584,B,Salford,Member,Female,Frozen Foods,17.57,2,1.76,36.9,12/01/2025,14:05:58,Mobile Wallet,35.14,0.11,3.87,9.1
INV-101585,B,Salford,Member,Female,Beverages,14.62,13,9.5,199.56,05/12/2025,11:51:05,Credit Card,190.06,0.12,22.81,5.5
INV-101586,C,Leeds,Normal,Female,Baby Products,16.36,1,0.82,17.18,18/04/2025,14:43:51,Credit Card,16.36,0.16,2.62,7.3
INV-101587,B,Salford,Member,Male,Bakery,5.02,4,1.0,21.08,22/02/2025,19:03:14,Credit Card,20.08,0.1,2.01,7.0
INV-101588,A,Manchester,Normal,Female,Personal Care,9.44,10,4.72,99.12,31/08/2025,10:47:29,Mobile Wallet,94.4,0.2,18.88,6.2
INV-101589,A,Manchester,Normal,Female,Bakery,4.63,3,0.69,14.58,23/07/2025,13:29:26,Debit Card,13.89,0.1,1.39,4.9
INV-101590,A,Manchester,Normal,Female,Dairy & Eggs,3.54,11,1.95,40.89,15/05/2025,14:39:23,Debit Card,38.94,0.08,3.12,5.9
INV-101591,B,Salford,Member,Female,Bakery,9.57,3,1.44,30.15,02/12/2025,16:32:25,Cash,28.71,0.1,2.87,8.2
INV-101592,D,Bradford,Normal,Male,Frozen Foods,11.19,7,3.92,82.25,28/04/2025,12:03:07,Debit Card,78.33,0.11,8.62,6.7
INV-101593,B,Salford,Member,Male,Dairy & Eggs,1.61,3,0.24,5.07,15/08/2025,18:18:16,Cash,4.83,0.08,0.39,8.3
INV-101594,B,Salford,Normal,Female,Baby Products,19.0,6,5.7,119.7,27/09/2025,14:51:49,Debit Card,114.0,0.16,18.24,6.3
INV-101595,B,Salford,Member,Female,Frozen Foods,15.8,3,2.37,49.77,18/01/2025,19:43:38,Cash,47.4,0.11,5.21,7.8
INV-101596,C,Leeds,Normal,Male,Personal Care,19.79,5,4.95,103.9,01/09/2025,13:47:11,Debit Card,98.95,0.2,19.79,5.6
INV-101597,D,Bradford,Normal,Male,Baby Products,20.89,3,3.13,65.8,08/10/2025,10:14:28,Debit Card,62.67,0.16,10.03,4.8
INV-101598,D,Bradford,Normal,Female,Snacks,5.07,10,2.54,53.24,24/12/2025,16:45:18,Credit Card,50.7,0.15,7.61,7.4
INV-101599,B,Salford,Normal,Male,Household,14.6,3,2.19,45.99,20/11/2025,17:58:04,Debit Card,43.8,0.18,7.88,4.4
INV-101600,D,Bradford,Member,Male,Baby Products,23.25,9,10.46,219.71,27/06/2025,18:24:37,Debit Card,209.25,0.16,33.48,6.5
INV-101601,D,Bradford,Normal,Female,Dairy & Eggs,2.31,9,1.04,21.83,15/02/2025,15:37:31,Cash,20.79,0.08,1.66,6.4
INV-101602,D,Bradford,Normal,Male,Fresh Produce,5.55,6,1.67,34.97,07/07/2025,19:51:37,Mobile Wallet,33.3,0.09,3.0,6.1
INV-101603,D,Bradford,Normal,Male,Household,6.78,4,1.36,28.48,21/03/2025,18:27:20,Mobile Wallet,27.12,0.18,4.88,4.9
INV-101604,C,Leeds,Normal,Female,Snacks,1.39,6,0.42,8.76,01/01/2025,13:30:33,Cash,8.34,0.15,1.25,7.7
INV-101605,B,Salford,Member,Male,Household,21.13,1,1.06,22.19,27/05/2025,09:09:13,Debit Card,21.13,0.18,3.8,6.7
INV-101606,D,Bradford,Member,Female,Bakery,9.88,10,4.94,103.74,19/12/2025,09:35:12,Cash,98.8,0.1,9.88,9.9
INV-101607,D,Bradford,Normal,Male,Bakery,9.6,3,1.44,30.24,03/06/2025,17:47:02,Cash,28.8,0.1,2.88,5.7
INV-101608,A,Manchester,Normal,Male,Baby Products,42.2,6,12.66,265.86,30/05/2025,19:29:12,Credit Card,253.2,0.16,40.51,6.3
INV-101609,B,Salford,Normal,Female,Household,13.16,3,1.97,41.45,08/10/2025,16:09:17,Mobile Wallet,39.48,0.18,7.11,6.6
INV-101610,C,Leeds,Normal,Female,Beverages,8.88,1,0.44,9.32,30/07/2025,12:33:22,Cash,8.88,0.12,1.07,5.5
INV-101611,D,Bradford,Member,Male,Snacks,2.18,3,0.33,6.87,08/05/2025,18:36:51,Credit Card,6.54,0.15,0.98,5.6
INV-101612,B,Salford,Normal,Male,Fresh Produce,7.42,5,1.86,38.96,13/07/2025,14:39:04,Mobile Wallet,37.1,0.09,3.34,6.5
INV-101613,B,Salford,Normal,Male,Frozen Foods,16.46,4,3.29,69.13,10/02/2025,16:25:18,Mobile Wallet,65.84,0.11,7.24,7.0
INV-101614,D,Bradford,Normal,Female,Household,6.93,5,1.73,36.38,22/09/2025,11:12:35,Credit Card,34.65,0.18,6.24,7.4
INV-101615,C,Leeds,Member,Male,Personal Care,19.22,3,2.88,60.54,29/11/2025,12:59:49,Mobile Wallet,57.66,0.2,11.53,6.1
INV-101616,C,Leeds,Normal,Male,Dairy & Eggs,2.84,6,0.85,17.89,07/04/2025,14:57:18,Credit Card,17.04,0.08,1.36,7.6
INV-101617,A,Manchester,Member,Female,Dairy & Eggs,8.25,6,2.48,51.98,11/03/2025,12:13:19,Credit Card,49.5,0.08,3.96,6.1
INV-101618,C,Leeds,Member,Female,Bakery,10.05,13,6.53,137.18,23/11/2025,10:23:28,Cash,130.65,0.1,13.07,5.4
INV-101619,D,Bradford,Member,Male,Snacks,4.84,4,0.97,20.33,20/05/2025,19:37:34,Debit Card,19.36,0.15,2.9,6.5
INV-101620,D,Bradford,Normal,Female,Fresh Produce,3.32,5,0.83,17.43,14/06/2025,15:47:09,Cash,16.6,0.09,1.49,4.3
INV-101621,A,Manchester,Member,Female,Personal Care,18.25,10,9.12,191.62,26/01/2025,17:14:08,Cash,182.5,0.2,36.5,7.0
INV-101622,A,Manchester,Member,Female,Household,5.99,9,2.7,56.61,22/02/2025,20:20:25,Credit Card,53.91,0.18,9.7,6.5
INV-101623,C,Leeds,Member,Male,Fresh Produce,11.71,10,5.86,122.96,06/03/2025,19:44:07,Cash,117.1,0.09,10.54,6.8
INV-101624,D,Bradford,Normal,Female,Fresh Produce,4.39,10,2.19,46.09,30/04/2025,16:33:57,Debit Card,43.9,0.09,3.95,8.3
INV-101625,A,Manchester,Normal,Female,Bakery,1.45,1,0.07,1.52,08/01/2025,12:49:26,Credit Card,1.45,0.1,0.14,7.3
INV-101626,D,Bradford,Member,Female,Personal Care,8.13,6,2.44,51.22,25/06/2025,13:39:06,Debit Card,48.78,0.2,9.76,7.0
INV-101627,D,Bradford,Normal,Male,Baby Products,34.85,1,1.74,36.59,13/09/2025,16:54:10,Debit Card,34.85,0.16,5.58,5.0
INV-101628,C,Leeds,Normal,Male,Personal Care,22.15,3,3.32,69.77,23/12/2025,17:54:12,Credit Card,66.45,0.2,13.29,7.4
INV-101629,A,Manchester,Normal,Male,Frozen Foods,15.95,3,2.39,50.24,11/02/2025,20:46:13,Mobile Wallet,47.85,0.11,5.26,4.7
INV-101630,B,Salford,Normal,Female,Health & Wellness,14.84,3,2.23,46.75,17/05/2025,10:15:51,Mobile Wallet,44.52,0.22,9.79,5.9
INV-101631,D,Bradford,Normal,Female,Beverages,8.21,9,3.69,77.58,06/10/2025,20:51:53,Debit Card,73.89,0.12,8.87,8.0
INV-101632,D,Bradford,Normal,Female,Household,19.13,1,0.96,20.09,09/04/2025,19:47:11,Credit Card,19.13,0.18,3.44,6.4
INV-101633,C,Leeds,Member,Male,Health & Wellness,23.08,8,9.23,193.87,07/01/2025,14:07:09,Credit Card,184.64,0.22,40.62,6.0
INV-101634,A,Manchester,Normal,Female,Baby Products,4.73,3,0.71,14.9,17/07/2025,16:41:11,Credit Card,14.19,0.16,2.27,7.5
INV-101635,D,Bradford,Normal,Female,Baby Products,31.14,1,1.56,32.7,18/01/2025,20:48:16,Debit Card,31.14,0.16,4.98,6.1
INV-101636,B,Salford,Normal,Male,Dairy & Eggs,6.01,10,3.01,63.11,18/02/2025,08:16:01,Debit Card,60.1,0.08,4.81,7.6
INV-101637,B,Salford,Member,Male,Fresh Produce,4.13,4,0.83,17.35,19/07/2025,21:42:46,Credit Card,16.52,0.09,1.49,8.3
INV-101638,C,Leeds,Normal,Male,Snacks,2.05,1,0.1,2.15,23/03/2025,09:51:08,Credit Card,2.05,0.15,0.31,5.7
INV-101639,A,Manchester,Normal,Female,Health & Wellness,12.94,2,1.29,27.17,10/05/2025,12:09:11,Debit Card,25.88,0.22,5.69,7.7
INV-101640,D,Bradford,Normal,Male,Dairy & Eggs,3.12,2,0.31,6.55,12/04/2025,17:22:10,Debit Card,6.24,0.08,0.5,8.5
INV-101641,C,Leeds,Member,Female,Snacks,5.63,1,0.28,5.91,08/12/2025,12:13:44,Debit Card,5.63,0.15,0.84,7.2
INV-101642,B,Salford,Normal,Female,Personal Care,15.14,7,5.3,111.28,01/05/2025,20:02:54,Credit Card,105.98,0.2,21.2,5.7
INV-101643,D,Bradford,Member,Male,Health & Wellness,21.89,5,5.47,114.92,08/01/2025,12:53:45,Mobile Wallet,109.45,0.22,24.08,8.3
INV-101644,B,Salford,Normal,Male,Dairy & Eggs,4.29,1,0.21,4.5,27/10/2025,17:20:47,Cash,4.29,0.08,0.34,6.1
INV-101645,A,Manchester,Member,Male,Bakery,2.95,4,0.59,12.39,05/05/2025,16:56:41,Mobile Wallet,11.8,0.1,1.18,6.7
INV-101646,A,Manchester,Member,Female,Health & Wellness,34.65,3,5.2,109.15,25/10/2025,16:58:40,Credit Card,103.95,0.22,22.87,8.1
INV-101647,D,Bradford,Member,Female,Household,15.32,1,0.77,16.09,10/07/2025,19:12:55,Credit Card,15.32,0.18,2.76,7.3
INV-101648,A,Manchester,Normal,Female,Health & Wellness,16.5,3,2.48,51.98,22/03/2025,09:40:08,Mobile Wallet,49.5,0.22,10.89,7.5
INV-101649,D,Bradford,Member,Female,Bakery,3.89,2,0.39,8.17,18/12/2025,17:01:12,Credit Card,7.78,0.1,0.78,8.8
INV-101650,C,Leeds,Normal,Female,Frozen Foods,11.53,1,0.58,12.11,31/01/2025,09:06:17,Debit Card,11.53,0.11,1.27,6.2
INV-101651,C,Leeds,Member,Female,Frozen Foods,9.0,10,4.5,94.5,26/12/2025,19:23:47,Cash,90.0,0.11,9.9,7.5
INV-101652,A,Manchester,Normal,Female,Personal Care,17.44,5,4.36,91.56,07/09/2025,18:40:17,Debit Card,87.2,0.2,17.44,6.0
INV-101653,B,Salford,Normal,Male,Household,21.63,5,5.41,113.56,13/10/2025,10:17:41,Debit Card,108.15,0.18,19.47,7.2
INV-101654,C,Leeds,Member,Male,Fresh Produce,4.17,5,1.04,21.89,09/04/2025,17:52:01,Credit Card,20.85,0.09,1.88,6.5
INV-101655,A,Manchester,Member,Male,Fresh Produce,12.7,7,4.45,93.35,03/07/2025,18:39:38,Debit Card,88.9,0.09,8.0,6.2
INV-101656,B,Salford,Normal,Male,Beverages,10.31,5,2.58,54.13,21/01/2025,17:16:38,Debit Card,51.55,0.12,6.19,6.1
INV-101657,D,Bradford,Normal,Male,Baby Products,11.15,1,0.56,11.71,14/10/2025,20:01:56,Cash,11.15,0.16,1.78,7.5
INV-101658,C,Leeds,Member,Male,Frozen Foods,15.68,8,6.27,131.71,08/04/2025,12:01:58,Mobile Wallet,125.44,0.11,13.8,7.7
INV-101659,B,Salford,Normal,Male,Dairy & Eggs,2.61,6,0.78,16.44,15/06/2025,12:14:12,Debit Card,15.66,0.08,1.25,6.8
INV-101660,D,Bradford,Member,Male,Frozen Foods,8.47,11,4.66,97.83,03/11/2025,18:29:08,Credit Card,93.17,0.11,10.25,8.4
INV-101661,B,Salford,Member,Female,Health & Wellness,27.43,2,2.74,57.6,29/09/2025,14:13:14,Mobile Wallet,54.86,0.22,12.07,6.3
INV-101662,B,Salford,Normal,Male,Frozen Foods,13.05,1,0.65,13.7,01/06/2025,15:12:14,Credit Card,13.05,0.11,1.44,6.8
INV-101663,C,Leeds,Member,Male,Personal Care,25.74,3,3.86,81.08,21/08/2025,12:34:46,Mobile Wallet,77.22,0.2,15.44,6.5
INV-101664,A,Manchester,Normal,Male,Personal Care,16.29,4,3.26,68.42,05/04/2025,12:27:45,Mobile Wallet,65.16,0.2,13.03,4.9
INV-101665,A,Manchester,Member,Male,Frozen Foods,3.58,7,1.25,26.31,14/11/2025,19:07:30,Credit Card,25.06,0.11,2.76,5.1
INV-101666,B,Salford,Member,Male,Dairy & Eggs,6.91,5,1.73,36.28,02/02/2025,12:45:18,Cash,34.55,0.08,2.76,6.4
INV-101667,D,Bradford,Normal,Female,Frozen Foods,11.8,7,4.13,86.73,26/09/2025,09:48:11,Mobile Wallet,82.6,0.11,9.09,5.1
INV-101668,D,Bradford,Normal,Female,Personal Care,11.2,6,3.36,70.56,10/11/2025,17:39:58,Credit Card,67.2,0.2,13.44,6.5
INV-101669,C,Leeds,Normal,Male,Snacks,2.52,2,0.25,5.29,29/07/2025,12:19:20,Mobile Wallet,5.04,0.15,0.76,7.4
INV-101670,C,Leeds,Member,Female,Health & Wellness,19.57,3,2.94,61.65,19/02/2025,13:03:30,Mobile Wallet,58.71,0.22,12.92,7.1
INV-101671,A,Manchester,Normal,Female,Bakery,8.99,2,0.9,18.88,08/03/2025,10:12:24,Debit Card,17.98,0.1,1.8,7.1
INV-101672,B,Salford,Member,Female,Baby Products,39.82,1,1.99,41.81,14/04/2025,14:20:21,Mobile Wallet,39.82,0.16,6.37,7.3
INV-101673,A,Manchester,Normal,Male,Beverages,9.57,6,2.87,60.29,09/04/2025,10:55:36,Mobile Wallet,57.42,0.12,6.89,7.4
INV-101674,A,Manchester,Member,Female,Dairy & Eggs,6.46,9,2.91,61.05,20/10/2025,11:59:44,Cash,58.14,0.08,4.65,6.5
INV-101675,D,Bradford,Member,Male,Health & Wellness,13.69,5,3.42,71.87,27/09/2025,14:06:16,Debit Card,68.45,0.22,15.06,7.1
INV-101676,C,Leeds,Member,Female,Personal Care,8.12,10,4.06,85.26,07/07/2025,17:54:26,Credit Card,81.2,0.2,16.24,7.8
INV-101677,B,Salford,Normal,Female,Personal Care,12.82,11,7.05,148.07,07/01/2025,11:46:45,Debit Card,141.02,0.2,28.2,5.2
INV-101678,B,Salford,Member,Male,Dairy & Eggs,7.64,3,1.15,24.07,10/02/2025,20:47:10,Credit Card,22.92,0.08,1.83,7.3
INV-101679,D,Bradford,Normal,Female,Baby Products,38.08,1,1.9,39.98,04/07/2025,15:16:18,Credit Card,38.08,0.16,6.09,5.9
INV-101680,D,Bradford,Member,Male,Frozen Foods,13.6,3,2.04,42.84,29/12/2025,16:44:50,Credit Card,40.8,0.11,4.49,6.0
INV-101681,A,Manchester,Member,Male,Fresh Produce,2.15,4,0.43,9.03,28/09/2025,09:40:48,Cash,8.6,0.09,0.77,6.5
INV-101682,A,Manchester,Member,Female,Beverages,10.46,5,2.62,54.92,05/06/2025,15:23:39,Credit Card,52.3,0.12,6.28,6.8
INV-101683,A,Manchester,Member,Female,Personal Care,15.37,5,3.84,80.69,23/09/2025,13:28:04,Debit Card,76.85,0.2,15.37,6.6
INV-101684,A,Manchester,Normal,Female,Snacks,4.63,5,1.16,24.31,29/04/2025,16:01:43,Debit Card,23.15,0.15,3.47,6.9
INV-101685,D,Bradford,Normal,Female,Frozen Foods,1.45,6,0.43,9.13,09/04/2025,21:28:59,Debit Card,8.7,0.11,0.96,9.0
INV-101686,B,Salford,Member,Female,Household,3.91,7,1.37,28.74,13/10/2025,16:13:41,Credit Card,27.37,0.18,4.93,8.1
INV-101687,D,Bradford,Member,Female,Household,4.16,7,1.46,30.58,23/11/2025,21:08:02,Debit Card,29.12,0.18,5.24,6.9
INV-101688,C,Leeds,Normal,Male,Dairy & Eggs,8.57,5,2.14,44.99,26/12/2025,19:08:50,Credit Card,42.85,0.08,3.43,6.8
INV-101689,D,Bradford,Normal,Female,Bakery,5.52,2,0.55,11.59,27/03/2025,14:23:28,Credit Card,11.04,0.1,1.1,6.4
INV-101690,B,Salford,Member,Male,Personal Care,20.47,4,4.09,85.97,16/09/2025,18:45:13,Cash,81.88,0.2,16.38,6.0
INV-101691,C,Leeds,Normal,Female,Fresh Produce,4.52,3,0.68,14.24,01/10/2025,10:27:32,Debit Card,13.56,0.09,1.22,6.8
INV-101692,D,Bradford,Member,Male,Snacks,3.37,2,0.34,7.08,11/06/2025,12:08:46,Debit Card,6.74,0.15,1.01,6.3
INV-101693,C,Leeds,Member,Male,Beverages,5.35,4,1.07,22.47,31/07/2025,13:58:58,Credit Card,21.4,0.12,2.57,8.2
INV-101694,D,Bradford,Normal,Male,Dairy & Eggs,1.83,2,0.18,3.84,08/11/2025,14:35:35,Mobile Wallet,3.66,0.08,0.29,4.0
INV-101695,B,Salford,Member,Female,Health & Wellness,14.87,2,1.49,31.23,12/07/2025,18:45:41,Mobile Wallet,29.74,0.22,6.54,7.3
INV-101696,C,Leeds,Member,Male,Beverages,2.74,5,0.69,14.39,20/08/2025,17:22:30,Cash,13.7,0.12,1.64,8.1
INV-101697,D,Bradford,Member,Male,Baby Products,15.77,3,2.37,49.68,01/01/2025,11:42:17,Mobile Wallet,47.31,0.16,7.57,8.5
INV-101698,A,Manchester,Member,Male,Dairy & Eggs,3.26,3,0.49,10.27,02/11/2025,16:59:00,Credit Card,9.78,0.08,0.78,6.9
INV-101699,A,Manchester,Normal,Female,Fresh Produce,6.96,1,0.35,7.31,04/06/2025,18:05:30,Mobile Wallet,6.96,0.09,0.63,5.5
INV-101700,A,Manchester,Member,Male,Personal Care,2.77,6,0.83,17.45,24/04/2025,16:49:41,Credit Card,16.62,0.2,3.32,6.0
INV-101701,B,Salford,Member,Male,Fresh Produce,1.96,6,0.59,12.35,12/01/2025,20:37:41,Credit Card,11.76,0.09,1.06,6.1
INV-101702,C,Leeds,Member,Female,Dairy & Eggs,2.82,3,0.42,8.88,18/02/2025,17:36:26,Credit Card,8.46,0.08,0.68,7.7
INV-101703,A,Manchester,Member,Male,Health & Wellness,25.98,7,9.09,190.95,02/07/2025,19:49:59,Mobile Wallet,181.86,0.22,40.01,8.1
INV-101704,B,Salford,Normal,Female,Dairy & Eggs,6.73,9,3.03,63.6,16/05/2025,21:14:11,Cash,60.57,0.08,4.85,6.2
INV-101705,C,Leeds,Member,Female,Frozen Foods,8.46,5,2.11,44.41,30/04/2025,20:01:15,Credit Card,42.3,0.11,4.65,7.2
INV-101706,C,Leeds,Member,Male,Health & Wellness,20.77,2,2.08,43.62,17/02/2025,15:44:17,Credit Card,41.54,0.22,9.14,6.9
INV-101707,D,Bradford,Member,Female,Frozen Foods,10.49,3,1.57,33.04,09/02/2025,10:53:27,Debit Card,31.47,0.11,3.46,6.9
INV-101708,C,Leeds,Member,Male,Fresh Produce,6.46,5,1.61,33.91,30/03/2025,15:22:47,Debit Card,32.3,0.09,2.91,7.2
INV-101709,D,Bradford,Member,Female,Bakery,2.29,4,0.46,9.62,01/11/2025,11:18:06,Credit Card,9.16,0.1,0.92,6.5
INV-101710,C,Leeds,Member,Female,Baby Products,8.33,1,0.42,8.75,23/10/2025,20:36:22,Mobile Wallet,8.33,0.16,1.33,6.7
